transaction_id,date,product,category,quantity,unit_price,total,customer_id,region,payment_method
TXN102456,31/12/2025,Laptop,Computers,1,13561.54,13561.54,CUST1287,Kisumu,CARD
TXN102301,2025-01-06,Phone,Mobile,4,38357.72,153430.88,CUST1152,Kisumu,Mobile Money
TXN102781,2025-08-30,  Headphones ,Accessories,1,48159.92,48159.92,CUST1206,Eldoret,Card
TXN100635,30/03/2025,  Keyboard ,Accessories,2,62417.69,124835.38,CUST1374,Mombasa,Card
TXN102742,2025-11-23,  Headphones ,Accessories,5,26827.67,134138.35,CUST1126,Mombasa,CASH
TXN100590,28/03/2025,Monitor,Computers,3,19239.72,57719.16,CUST1295,Mombasa,Bank Transfer
TXN101057,2025-06-07,  Laptop ,Computers,3,31370.36,94111.08,CUST1228,Eldoret,Card
TXN101429,04/01/2025,Laptop,Computers,3,,203357.94,CUST1340,Eldoret,CARD
TXN102926,2025-09-04,Keyboard,Accessories,5,88387.08,441935.4,CUST1364,Nakuru,Mobile Money
TXN100108,2025-07-28,Keyboard,Accessories,2,8162.36,16324.72,CUST1250,Eldoret,Mobile Money
TXN100718,2025-12-25,Tablet,Mobile,2,,80940.48,CUST1082,Nairobi,Mobile Money
TXN102254,17/01/2025,  Tablet ,Mobile,1,,30296.24,CUST1066,Eldoret,Card
TXN101595,2025-11-05,  Laptop ,Computers,1,7463.87,7463.87,CUST1398,Kisumu,Card
TXN102973,2025-11-11,Keyboard,Accessories,4,4255.21,17020.84,CUST1007,,Mobile Money
TXN101831,2025-08-04,Headphones,Accessories,1,,7794.78,CUST1258,Mombasa,Bank Transfer
TXN101010,31/07/2025,  Phone ,Mobile,1,21722.09,21722.09,CUST1102,Nakuru,MOBILE MONEY
TXN102694,2025-11-19,Monitor,Computers,4,69742.06,278968.24,CUST1267,Mombasa,Bank Transfer
TXN100977,2025-12-25,Tablet,Mobile,4,24346.07,97384.28,CUST1168,Nakuru,Card
TXN100712,2025-01-04,Headphones,Accessories,2,989.52,1979.04,CUST1295,Eldoret,Card
TXN101552,2025-01-09,Phone,Mobile,3,16317.8,48953.4,CUST1275,Eldoret,Card
TXN100287,10/10/2025,Laptop,Computers,3,18069.02,54207.06,CUST1140,Mombasa,Cash
TXN101084,16/03/2025,Tablet,Mobile,3,3118.69,9356.07,CUST1382,Kisumu,Cash
TXN101781,2025-11-10,Laptop,Computers,4,54034.21,216136.84,CUST1041,Eldoret,Bank Transfer
TXN101425,2025-01-31,Keyboard,Accessories,2,17114.6,34229.2,CUST1383,Mombasa,Mobile Money
TXN102195,28/10/2025,Phone,Mobile,1,27987.22,27987.22,CUST1382,Eldoret,Mobile Money
TXN101813,2025-12-02,Keyboard,Accessories,1,21324.18,21324.18,CUST1019,Mombasa,Bank Transfer
TXN101699,2025-03-26,Phone,Mobile,1,25366.54,25366.54,CUST1351,Kisumu,Card
TXN101979,2025-12-19,Headphones,Accessories,3,87480.82,262442.46,CUST1316,Mombasa,Bank Transfer
TXN102103,2025-07-26,Phone,Mobile,1,67015.08,67015.08,CUST1144,Eldoret,Card
TXN100744,2025-12-19,Laptop,Computers,5,41676.32,208381.6,CUST1004,Nairobi,Mobile Money
TXN101232,2025-04-16,Tablet,Mobile,4,40433.92,161735.68,CUST1278,Eldoret,Bank Transfer
TXN102755,07/07/2025,Laptop,Computers,2,65739.46,131478.92,CUST1317,Mombasa,Bank Transfer
TXN101422,05/02/2025,Phone,Mobile,4,641.28,2565.12,CUST1396,Nakuru,BANK TRANSFER
TXN100200,2025-02-25,  Phone ,Mobile,4,20569.92,82279.68,CUST1179,Eldoret,Cash
TXN102328,07/01/2025,Phone,Mobile,5,2631.22,13156.1,CUST1110,Mombasa,CASH
TXN102776,2025-02-05,Headphones,Accessories,2,,170996.86,CUST1269,,Mobile Money
TXN102265,2025-11-17,Tablet,Mobile,1,35127.63,35127.63,CUST1271,Mombasa,Bank Transfer
TXN101206,2025-10-11,Monitor,Computers,5,53827.64,269138.2,CUST1148,Nairobi,Bank Transfer
TXN102777,24/02/2025,Tablet,Mobile,5,72791.76,363958.8,CUST1377,Mombasa,Mobile Money
TXN101491,2025-06-06,  Phone ,Mobile,5,,328426.5,CUST1301,Nakuru,Card
TXN100525,06/12/2025,  Laptop ,Computers,3,63556.15,190668.45,CUST1202,Eldoret,Card
TXN101447,29/05/2025,Phone,Mobile,2,23688.91,47377.82,CUST1044,Nairobi,Card
TXN102112,2025-06-25,Tablet,Mobile,1,60287.14,60287.14,CUST1390,Eldoret,Cash
TXN102206,2025-08-18,Tablet,Mobile,4,,16964.16,CUST1065,Mombasa,Card
TXN100807,17/05/2025,Headphones,Accessories,1,74216.05,74216.05,CUST1270,Nairobi,Card
TXN100506,24/04/2025,  Phone ,Mobile,1,,1570.14,CUST1066,Mombasa,Bank Transfer
TXN100479,2025-05-13,Headphones,Accessories,5,46791.44,233957.2,CUST1085,Kisumu,Mobile Money
TXN100687,2025-07-23,Monitor,Computers,5,46181.87,230909.35,CUST1186,Eldoret,CARD
TXN101487,2025-05-07,  Monitor ,Computers,1,86779.58,86779.58,CUST1039,,Card
TXN102132,15/02/2025,Headphones,Accessories,2,,94588.24,CUST1374,Eldoret,CASH
TXN100396,2025-06-12,  Monitor ,Computers,2,66699.15,133398.3,CUST1184,Nairobi,Card
TXN102276,2025-04-08,Monitor,Computers,3,49359.56,148078.68,CUST1116,Eldoret,Mobile Money
TXN101471,02/02/2025,Keyboard,Accessories,2,9399.99,18799.98,CUST1365,Eldoret,Mobile Money
TXN101495,2025-10-18,Tablet,Mobile,2,13268.98,26537.96,CUST1376,Kisumu,Card
TXN101821,2025-09-19,Keyboard,Accessories,2,72819.06,145638.12,CUST1366,Eldoret,Cash
TXN101520,2025-09-14,Laptop,Computers,2,14421.01,28842.02,CUST1006,Mombasa,Card
TXN102100,29/08/2025,Keyboard,Accessories,1,28373.06,28373.06,CUST1131,Mombasa,Cash
TXN100602,2025-08-03,Keyboard,Accessories,5,63215.01,316075.05,CUST1053,Eldoret,Card
TXN100240,2025-08-18,Keyboard,Accessories,3,67839.01,203517.03,CUST1119,Eldoret,Mobile Money
TXN102372,2025-05-08,Laptop,Computers,2,,87304.16,CUST1002,Nakuru,Mobile Money
TXN100448,2025-07-12,Keyboard,Accessories,3,56689.25,170067.75,CUST1231,Nairobi,CARD
TXN101770,2025-06-24,Keyboard,Accessories,5,,389359.8,CUST1094,Eldoret,Bank Transfer
TXN102571,02/01/2025,Tablet,Mobile,4,87981.93,351927.72,CUST1076,Nairobi,CASH
TXN100013,2025-01-29,Tablet,Mobile,3,75935.25,227805.75,CUST1117,Nairobi,Cash
TXN101748,2025-02-23,Keyboard,Accessories,1,22624.94,22624.94,CUST1242,,BANK TRANSFER
TXN102714,2025-10-07,Keyboard,Accessories,4,15859.96,63439.84,CUST1174,Nakuru,BANK TRANSFER
TXN102897,2025-02-02,  Laptop ,Computers,5,37766.98,188834.9,CUST1240,Nakuru,Card
TXN101759,2025-12-04,  Monitor ,Computers,2,25411.44,50822.88,CUST1155,Nakuru,Card
TXN102665,2025-09-02,Phone,Mobile,3,27210.4,81631.2,CUST1341,Eldoret,MOBILE MONEY
TXN101923,2025-03-20,Laptop,Computers,3,3080.91,9242.73,CUST1361,Mombasa,Mobile Money
TXN100376,31/01/2025,Phone,Mobile,5,89133.96,445669.8,CUST1268,Nairobi,Card
TXN102799,2025-12-29,Tablet,Mobile,1,19674.23,19674.23,CUST1167,Mombasa,Mobile Money
TXN100263,2025-01-25,Tablet,Mobile,2,26106.93,52213.86,CUST1335,Kisumu,Cash
TXN100615,2025-07-14,Keyboard,Accessories,4,16722.82,66891.28,CUST1398,Kisumu,Card
TXN100857,2025-11-02,Keyboard,Accessories,5,,276532.0,CUST1118,Mombasa,Card
TXN100503,2025-12-31,Phone,Mobile,3,13774.98,41324.94,CUST1127,Kisumu,Bank Transfer
TXN100057,2025-04-18,  Headphones ,Accessories,1,80953.75,80953.75,CUST1349,Mombasa,CARD
TXN100983,2025-11-19,Tablet,Mobile,4,80733.23,322932.92,CUST1352,Kisumu,Bank Transfer
TXN101366,2025-03-31,Tablet,Mobile,3,35502.59,106507.77,CUST1212,Mombasa,Mobile Money
TXN102364,2025-02-14,Monitor,Computers,1,86667.76,86667.76,CUST1243,Kisumu,Card
TXN100266,05/11/2025,Laptop,Computers,4,,30255.88,CUST1092,Eldoret,Cash
TXN101514,2025-08-13,Laptop,Computers,4,59237.03,236948.12,CUST1082,Mombasa,CASH
TXN102761,19/06/2025,Monitor,Computers,2,80171.58,160343.16,CUST1285,Nakuru,Bank Transfer
TXN100232,2025-12-24,Headphones,Accessories,3,87108.84,261326.52,CUST1339,Nakuru,Mobile Money
TXN102682,24/06/2025,Tablet,Mobile,5,55095.63,275478.15,CUST1015,Eldoret,Mobile Money
TXN102004,2025-07-30,Keyboard,Accessories,4,87695.14,350780.56,CUST1096,Nairobi,Mobile Money
TXN102053,2025-06-11,Headphones,Accessories,3,74716.2,224148.6,CUST1230,Kisumu,Bank Transfer
TXN102500,2025-05-03,Phone,Mobile,1,79637.61,79637.61,CUST1262,Eldoret,Bank Transfer
TXN101470,27/11/2025,  Keyboard ,Accessories,2,34864.41,69728.82,CUST1359,Nakuru,Cash
TXN101675,2025-09-27,  Monitor ,Computers,3,54361.27,163083.81,CUST1111,Nairobi,Cash
TXN101256,23/06/2025,Monitor,Computers,2,81071.88,162143.76,CUST1276,Nairobi,Bank Transfer
TXN101977,22/07/2025,Tablet,Mobile,1,48048.53,48048.53,CUST1127,Mombasa,Card
TXN101224,31/08/2025,Monitor,Computers,1,22455.79,22455.79,CUST1174,Kisumu,Mobile Money
TXN100785,2025-04-17,Monitor,Computers,1,47141.95,47141.95,CUST1242,Nakuru,Cash
TXN102867,2025-03-23,Laptop,Computers,4,5415.56,21662.24,CUST1338,Nairobi,Cash
TXN100173,2025-10-15,Monitor,Computers,1,55949.44,55949.44,CUST1167,Eldoret,Mobile Money
TXN100141,08/01/2025,Tablet,Mobile,2,28312.14,56624.28,CUST1282,Nakuru,Card
TXN100204,29/09/2025,Phone,Mobile,1,8712.31,8712.31,CUST1110,Nakuru,Bank Transfer
TXN102098,2025-04-25,Phone,Mobile,1,1836.99,1836.99,CUST1047,Nakuru,Card
TXN101324,2025-01-12,Keyboard,Accessories,2,16479.46,32958.92,CUST1090,,Card
TXN102111,2025-09-07,Headphones,Accessories,2,,46695.92,CUST1395,Eldoret,BANK TRANSFER
TXN100863,2025-01-22,  Phone ,Mobile,4,36735.58,146942.32,CUST1311,Nakuru,Cash
TXN102986,31/10/2025,Headphones,Accessories,1,,54965.37,CUST1206,Mombasa,Bank Transfer
TXN101881,2025-04-10,Tablet,Mobile,5,71439.49,357197.45,CUST1310,Kisumu,Cash
TXN101734,2025-06-04,Monitor,Computers,1,80426.51,80426.51,CUST1305,Kisumu,Mobile Money
TXN100681,2025-06-19,Headphones,Accessories,3,12520.37,37561.11,CUST1245,,Bank Transfer
TXN101809,27/08/2025,Monitor,Computers,1,39871.88,39871.88,CUST1018,Kisumu,Bank Transfer
TXN102917,2025-01-15,Phone,Mobile,5,72571.18,362855.9,CUST1217,Mombasa,Mobile Money
TXN100845,2025-09-29,Keyboard,Accessories,1,,4057.84,CUST1156,Kisumu,Bank Transfer
TXN102503,2025-03-17,Monitor,Computers,5,18553.33,92766.65,CUST1170,Eldoret,Cash
TXN101745,2025-10-15,Tablet,Mobile,2,46705.63,93411.26,CUST1379,Nakuru,Mobile Money
TXN101704,29/11/2025,Headphones,Accessories,3,9254.24,27762.72,CUST1195,Nakuru,MOBILE MONEY
TXN101870,2025-03-27,Monitor,Computers,4,20307.25,81229.0,CUST1274,Mombasa,Card
TXN100789,05/05/2025,Keyboard,Accessories,1,35924.84,35924.84,CUST1004,Nairobi,Bank Transfer
TXN102526,2025-09-05,Phone,Mobile,2,56086.22,112172.44,CUST1396,Eldoret,Card
TXN101523,2025-04-06,Keyboard,Accessories,2,65767.75,131535.5,CUST1127,Kisumu,Card
TXN101083,16/04/2025,Laptop,Computers,1,82848.78,82848.78,CUST1300,Mombasa,Mobile Money
TXN101683,2025-10-12,Headphones,Accessories,3,36330.82,108992.46,CUST1396,Kisumu,Bank Transfer
TXN102998,2025-06-29,Monitor,Computers,1,5773.11,5773.11,CUST1287,Nairobi,Card
TXN102565,2025-07-19,Tablet,Mobile,3,75632.38,226897.14,CUST1138,Mombasa,Bank Transfer
TXN100268,2025-08-16,Keyboard,Accessories,4,15414.71,61658.84,CUST1179,Nakuru,Card
TXN102047,18/12/2025,Laptop,Computers,4,31147.64,124590.56,CUST1275,Mombasa,Mobile Money
TXN101096,2025-06-23,Laptop,Computers,3,87781.07,263343.21,CUST1102,Eldoret,Bank Transfer
TXN102320,2025-10-25,Laptop,Computers,3,63313.27,189939.81,CUST1188,Eldoret,Mobile Money
TXN100511,18/03/2025,Headphones,Accessories,3,40418.02,121254.06,CUST1017,Eldoret,Mobile Money
TXN102825,2025-08-21,Laptop,Computers,1,20983.26,20983.26,CUST1060,Mombasa,Cash
TXN101706,2025-01-26,Keyboard,Accessories,4,,41088.08,CUST1330,Mombasa,Card
TXN100100,2025-11-04,Tablet,Mobile,3,76601.24,229803.72,CUST1061,Eldoret,Card
TXN100012,14/07/2025,Keyboard,Accessories,2,15124.52,30249.04,CUST1138,Eldoret,Mobile Money
TXN100644,16/03/2025,  Phone ,Mobile,3,,184990.29,CUST1031,Kisumu,Mobile Money
TXN102910,2025-07-10,Keyboard,Accessories,5,23761.53,118807.65,CUST1306,Nairobi,Bank Transfer
TXN100778,14/06/2025,Tablet,Mobile,5,44533.64,222668.2,CUST1009,Mombasa,Card
TXN102751,2025-02-08,  Tablet ,Mobile,5,74277.41,371387.05,CUST1057,Nakuru,Bank Transfer
TXN102812,2025-03-19,Phone,Mobile,4,4833.27,19333.08,CUST1374,,Card
TXN102407,2025-05-11,  Laptop ,Computers,1,17409.06,17409.06,CUST1253,Nakuru,Cash
TXN101010,31/07/2025,  Phone ,Mobile,1,21722.09,21722.09,CUST1102,Nakuru,MOBILE MONEY
TXN102369,2025-07-18,Monitor,Computers,3,62893.23,188679.69,CUST1274,Nairobi,Cash
TXN101631,07/04/2025,Laptop,Computers,2,67240.82,134481.64,CUST1215,Eldoret,Mobile Money
TXN102333,2025-11-27,Laptop,Computers,1,33440.45,33440.45,CUST1097,Nakuru,Cash
TXN100971,2025-02-01,Phone,Mobile,1,25317.23,25317.23,CUST1195,Nakuru,Cash
TXN100020,2025-10-02,  Tablet ,Mobile,1,61513.08,61513.08,CUST1384,Kisumu,Cash
TXN100749,2025-10-12,  Laptop ,Computers,3,72465.84,217397.52,CUST1221,Nakuru,Mobile Money
TXN100029,29/10/2025,Phone,Mobile,1,30758.66,30758.66,CUST1283,Mombasa,Mobile Money
TXN100117,09/09/2025,Tablet,Mobile,2,57589.33,115178.66,CUST1052,Nairobi,Cash
TXN102430,2025-11-03,Phone,Mobile,5,58228.3,291141.5,CUST1271,Mombasa,CARD
TXN101124,10/01/2025,Tablet,Mobile,5,16663.78,83318.9,CUST1321,Eldoret,Mobile Money
TXN100974,2025-04-22,Phone,Mobile,5,69299.31,346496.55,CUST1314,Nairobi,Bank Transfer
TXN100563,06/11/2025,Headphones,Accessories,3,65727.55,197182.65,CUST1330,Nairobi,Mobile Money
TXN101550,09/10/2025,Headphones,Accessories,1,85205.29,85205.29,CUST1135,Mombasa,Bank Transfer
TXN102478,27/05/2025,Monitor,Computers,4,76525.78,306103.12,CUST1124,Eldoret,Mobile Money
TXN100490,2025-07-08,Tablet,Mobile,5,22211.27,111056.35,CUST1302,Nakuru,MOBILE MONEY
TXN100046,2025-12-10,Phone,Mobile,3,35922.83,107768.49,CUST1330,Kisumu,Bank Transfer
TXN100492,2025-11-22,Laptop,Computers,2,48968.3,97936.6,CUST1355,Nairobi,Cash
TXN101771,31/08/2025,Phone,Mobile,2,51548.12,103096.24,CUST1256,Kisumu,Cash
TXN101564,2025-10-06,Monitor,Computers,2,22320.89,44641.78,CUST1354,,Card
TXN102852,17/11/2025,Laptop,Computers,3,86874.74,260624.22,CUST1301,Nairobi,Card
TXN102637,18/12/2025,Tablet,Mobile,3,3859.92,11579.76,CUST1327,Nairobi,Cash
TXN102311,04/07/2025,Tablet,Mobile,2,8721.42,17442.84,CUST1182,Kisumu,Card
TXN100768,24/11/2025,Tablet,Mobile,5,39430.47,197152.35,CUST1327,Eldoret,Cash
TXN101444,2025-12-07,Headphones,Accessories,2,64866.16,129732.32,CUST1243,Nairobi,MOBILE MONEY
TXN102134,2025-11-24,Headphones,Accessories,3,81473.46,244420.38,CUST1260,Kisumu,BANK TRANSFER
TXN102655,2025-10-02,Tablet,Mobile,3,12139.69,36419.07,CUST1208,Nairobi,Cash
TXN102248,11/03/2025,Laptop,Computers,3,6665.65,19996.95,CUST1319,Kisumu,Bank Transfer
TXN101995,2025-11-16,Phone,Mobile,5,52851.85,264259.25,CUST1180,Eldoret,Bank Transfer
TXN101068,09/01/2025,Headphones,Accessories,5,66099.68,330498.4,CUST1132,Mombasa,Card
TXN101305,03/11/2025,Keyboard,Accessories,4,21363.52,85454.08,CUST1337,Eldoret,Card
TXN102296,2025-01-31,Tablet,Mobile,2,33058.53,66117.06,CUST1242,Mombasa,MOBILE MONEY
TXN100564,2025-07-28,Monitor,Computers,2,82252.24,164504.48,CUST1379,Nakuru,Cash
TXN100609,29/05/2025,  Laptop ,Computers,2,78735.57,157471.14,CUST1184,Kisumu,Bank Transfer
TXN101536,2025-10-28,Tablet,Mobile,5,11271.71,56358.55,CUST1335,Mombasa,Mobile Money
TXN101940,2025-12-25,  Tablet ,Mobile,3,19066.5,57199.5,CUST1257,Eldoret,Cash
TXN101423,2025-03-29,Tablet,Mobile,3,66107.28,198321.84,CUST1090,Kisumu,Mobile Money
TXN101414,07/05/2025,  Tablet ,Mobile,4,83423.43,333693.72,CUST1124,Nakuru,Card
TXN102425,2025-07-14,Phone,Mobile,3,,242734.53,CUST1307,Nakuru,CARD
TXN100576,2025-12-06,Keyboard,Accessories,1,1157.61,1157.61,CUST1191,,Cash
TXN100626,2025-12-10,Keyboard,Accessories,5,19013.19,95065.95,CUST1233,Kisumu,Cash
TXN101705,2025-11-01,Headphones,Accessories,2,36540.94,73081.88,CUST1141,Eldoret,Bank Transfer
TXN101483,25/03/2025,Headphones,Accessories,4,58654.32,234617.28,CUST1204,Nakuru,Card
TXN101236,2025-10-04,Laptop,Computers,1,80183.58,80183.58,CUST1303,Kisumu,Mobile Money
TXN102629,23/02/2025,Tablet,Mobile,5,39064.57,195322.85,CUST1158,Kisumu,Card
TXN102414,19/03/2025,  Keyboard ,Accessories,3,,227246.22,CUST1011,Eldoret,Cash
TXN102933,2025-07-05,Keyboard,Accessories,3,79139.17,237417.51,CUST1385,Kisumu,Card
TXN102474,2025-05-05,Keyboard,Accessories,3,27268.07,81804.21,CUST1083,Eldoret,BANK TRANSFER
TXN102027,2025-09-14,Headphones,Accessories,2,53048.62,106097.24,CUST1160,Eldoret,Cash
TXN102024,2025-05-30,Phone,Mobile,2,13614.09,27228.18,CUST1196,Kisumu,Mobile Money
TXN100755,2025-12-14,Monitor,Computers,1,,31922.6,CUST1310,Mombasa,Mobile Money
TXN101815,2025-01-23,Laptop,Computers,3,48869.5,146608.5,CUST1307,Mombasa,Cash
TXN101650,2025-11-18,Laptop,Computers,1,39649.18,39649.18,CUST1394,Eldoret,Mobile Money
TXN101718,29/06/2025,Headphones,Accessories,3,41009.16,123027.48,CUST1279,Kisumu,Bank Transfer
TXN100639,2025-04-13,Tablet,Mobile,5,57116.2,285581.0,CUST1107,Eldoret,Cash
TXN101062,2025-03-12,Tablet,Mobile,5,68094.32,340471.6,CUST1102,Mombasa,Bank Transfer
TXN100043,12/12/2025,Phone,Mobile,1,53755.64,53755.64,CUST1120,Nakuru,Card
TXN100007,13/07/2025,Keyboard,Accessories,1,87593.86,87593.86,CUST1040,Eldoret,Cash
TXN102437,2025-08-25,Phone,Mobile,5,11610.29,58051.45,CUST1283,Kisumu,Mobile Money
TXN100738,04/05/2025,Monitor,Computers,2,21520.09,43040.18,CUST1135,Mombasa,MOBILE MONEY
TXN100032,20/10/2025,Keyboard,Accessories,2,,130480.1,CUST1295,Nakuru,Mobile Money
TXN100470,2025-10-19,Headphones,Accessories,2,35122.02,70244.04,CUST1215,Kisumu,Mobile Money
TXN100471,2025-02-04,Monitor,Computers,874,1993.7,1993.7,CUST1007,Kisumu,Mobile Money
TXN100421,2025-12-23,Headphones,Accessories,4,9237.26,36949.04,CUST1231,Kisumu,Card
TXN101820,2025-03-18,Headphones,Accessories,1,,26533.1,CUST1302,Nairobi,Card
TXN102126,2025-07-25,Phone,Mobile,3,13069.41,39208.23,CUST1063,Eldoret,Mobile Money
TXN101698,2025-11-14,Headphones,Accessories,4,87768.29,351073.16,CUST1262,Mombasa,BANK TRANSFER
TXN101780,2025-10-16,Monitor,Computers,1,72606.76,72606.76,CUST1312,Nairobi,Cash
TXN101747,2025-01-01,Keyboard,Accessories,2,10766.44,21532.88,CUST1078,Eldoret,CARD
TXN102287,2025-03-04,Tablet,Mobile,5,38895.27,194476.35,CUST1306,Mombasa,Cash
TXN102807,2025-03-25,Laptop,Computers,3,75248.98,225746.94,CUST1107,Eldoret,Card
TXN101764,2025-08-04,  Phone ,Mobile,4,68145.34,272581.36,CUST1032,Nairobi,Cash
TXN100905,26/09/2025,Headphones,Accessories,4,66053.48,264213.92,CUST1158,Kisumu,Mobile Money
TXN101140,2025-03-16,  Monitor ,Computers,2,86716.72,173433.44,CUST1185,Nakuru,Cash
TXN102918,2025-07-15,Headphones,Accessories,3,72004.23,216012.69,CUST1066,Mombasa,Bank Transfer
TXN102247,2025-12-10,Monitor,Computers,1,87341.56,87341.56,CUST1290,,Cash
TXN101189,2025-08-28,Keyboard,Accessories,5,8015.32,40076.6,CUST1223,Nairobi,Bank Transfer
TXN100464,13/03/2025,Phone,Mobile,1,80745.07,80745.07,CUST1385,Nairobi,Bank Transfer
TXN101467,2025-12-01,Tablet,Mobile,4,25131.84,100527.36,CUST1227,Kisumu,Card
TXN101905,2025-05-11,  Headphones ,Accessories,5,69145.5,345727.5,CUST1287,Eldoret,Mobile Money
TXN100958,01/03/2025,Laptop,Computers,3,68115.81,204347.43,CUST1026,Mombasa,Bank Transfer
TXN102335,15/04/2025,Headphones,Accessories,2,24013.95,48027.9,CUST1061,Nairobi,Bank Transfer
TXN100667,2025-10-27,Tablet,Mobile,5,6159.76,30798.8,CUST1023,Nairobi,CASH
TXN100009,2025-02-10,Laptop,Computers,2,69689.62,139379.24,CUST1119,Nairobi,Bank Transfer
TXN102992,2025-07-24,Tablet,Mobile,1,6171.56,6171.56,CUST1112,Kisumu,Bank Transfer
TXN101853,2025-09-20,Headphones,Accessories,4,56940.84,227763.36,CUST1344,Nairobi,Cash
TXN102596,16/08/2025,Monitor,Computers,4,15906.08,63624.32,CUST1142,Kisumu,Cash
TXN100250,2025-02-10,Monitor,Computers,5,969.98,4849.9,CUST1009,Kisumu,Mobile Money
TXN101379,2025-11-03,Monitor,Computers,3,40236.81,120710.43,CUST1002,Nairobi,Bank Transfer
TXN100065,2025-06-26,Laptop,Computers,1,53893.13,53893.13,CUST1373,Kisumu,Bank Transfer
TXN101078,02/03/2025,  Phone ,Mobile,3,3073.98,9221.94,CUST1113,Mombasa,Mobile Money
TXN100432,2025-07-16,Monitor,Computers,5,12839.12,64195.6,CUST1216,Mombasa,BANK TRANSFER
TXN102244,2025-05-08,Tablet,Mobile,3,62251.75,186755.25,CUST1058,Mombasa,Bank Transfer
TXN100048,2025-03-09,Keyboard,Accessories,2,45776.68,91553.36,CUST1178,Nairobi,Mobile Money
TXN102566,2025-01-09,Phone,Mobile,4,81480.19,325920.76,CUST1399,Mombasa,BANK TRANSFER
TXN101196,10/02/2025,Headphones,Accessories,2,19390.62,38781.24,CUST1382,Eldoret,Cash
TXN101294,2025-12-15,Monitor,Computers,4,25026.19,100104.76,CUST1265,Nakuru,BANK TRANSFER
TXN101257,2025-03-26,Tablet,Mobile,3,58309.53,174928.59,CUST1362,Nairobi,Cash
TXN101779,2025-06-18,Laptop,Computers,2,18778.88,37557.76,CUST1387,Nairobi,Mobile Money
TXN101240,2025-10-21,Headphones,Accessories,3,25965.93,77897.79,CUST1344,Mombasa,Bank Transfer
TXN101957,28/12/2025,Monitor,Computers,4,74905.56,299622.24,CUST1124,Nairobi,BANK TRANSFER
TXN102014,2025-10-01,Tablet,Mobile,5,58414.5,292072.5,CUST1365,Nairobi,Bank Transfer
TXN100129,2025-10-19,  Headphones ,Accessories,5,67531.72,337658.6,CUST1147,Nakuru,CARD
TXN101619,2025-08-21,  Tablet ,Mobile,4,10732.22,42928.88,CUST1019,Eldoret,Mobile Money
TXN101475,2025-04-16,Laptop,Computers,1,12029.03,12029.03,CUST1334,Mombasa,Card
TXN102432,2025-02-10,Keyboard,Accessories,5,4980.82,24904.1,CUST1268,Kisumu,Bank Transfer
TXN102899,2025-01-02,Keyboard,Accessories,569,86100.14,430500.7,CUST1205,Nakuru,Mobile Money
TXN102957,2025-10-18,Monitor,Computers,2,84961.28,169922.56,CUST1107,Mombasa,Card
TXN101153,12/01/2025,  Keyboard ,Accessories,2,2355.75,4711.5,CUST1285,Eldoret,Mobile Money
TXN100237,2025-11-13,Tablet,Mobile,3,78937.15,236811.45,CUST1067,Eldoret,BANK TRANSFER
TXN101792,28/12/2025,Headphones,Accessories,5,18924.56,94622.8,CUST1376,Kisumu,MOBILE MONEY
TXN102023,2025-06-06,Headphones,Accessories,2,51303.77,102607.54,CUST1243,Nakuru,Cash
TXN102052,2025-06-05,Phone,Mobile,3,42742.36,128227.08,CUST1189,Mombasa,Cash
TXN101832,21/08/2025,Tablet,Mobile,2,81038.59,162077.18,CUST1007,Mombasa,Card
TXN100522,2025-09-27,  Phone ,Mobile,5,20083.4,100417.0,CUST1244,Nairobi,CASH
TXN100054,2025-05-15,Headphones,Accessories,2,57521.65,115043.3,CUST1082,,Bank Transfer
TXN102681,28/07/2025,Headphones,Accessories,1,80803.95,80803.95,CUST1339,Nairobi,Mobile Money
TXN102092,2025-02-01,Phone,Mobile,4,68724.76,274899.04,CUST1305,Mombasa,Cash
TXN102846,28/09/2025,Phone,Mobile,3,48086.41,144259.23,CUST1346,Kisumu,Bank Transfer
TXN100382,2025-04-09,Laptop,Computers,5,13826.32,69131.6,CUST1317,Eldoret,Cash
TXN102426,2025-12-24,  Tablet ,Mobile,5,22344.52,111722.6,CUST1033,Nakuru,Card
TXN101726,27/06/2025,Monitor,Computers,4,51216.29,204865.16,CUST1147,Nairobi,Card
TXN102891,2025-05-08,Phone,Mobile,1,52991.57,52991.57,CUST1183,Eldoret,Mobile Money
TXN102376,2025-07-08,Laptop,Computers,5,80843.21,404216.05,CUST1325,Eldoret,Card
TXN101830,2025-11-07,Tablet,Mobile,5,,300491.45,CUST1133,Kisumu,Cash
TXN100835,2025-04-30,Monitor,Computers,1,83217.08,83217.08,CUST1102,Kisumu,MOBILE MONEY
TXN102993,2025-04-19,Headphones,Accessories,1,41612.56,41612.56,CUST1069,Kisumu,Bank Transfer
TXN100463,2025-03-19,Tablet,Mobile,2,,113426.32,CUST1210,Eldoret,Bank Transfer
TXN102696,2025-09-11,Tablet,Mobile,3,24675.87,74027.61,CUST1225,Nakuru,Cash
TXN102795,2025-10-20,Headphones,Accessories,2,84799.9,169599.8,CUST1170,Kisumu,Cash
TXN101395,2025-11-03,Tablet,Mobile,1,21806.73,21806.73,CUST1227,Kisumu,Mobile Money
TXN102041,10/04/2025,Tablet,Mobile,4,70076.93,280307.72,CUST1301,Eldoret,Bank Transfer
