transaction_id,date,product,category,quantity,unit_price,total,customer_id,region,payment_method
TXN100638,2025-09-20,Phone,Mobile,4,54425.94,217703.76,CUST1153,Eldoret,Cash
TXN100639,2025-04-13,Tablet,Mobile,5,57116.2,285581.0,CUST1107,Eldoret,Cash
TXN100640,2025-03-09,Tablet,Mobile,3,82946.66,248839.98,CUST1363,Mombasa,Cash
TXN100641,2025-10-15,Tablet,Mobile,1,68589.36,68589.36,CUST1245,Eldoret,Bank Transfer
TXN100642,2025-08-05,Tablet,Mobile,5,26090.55,130452.75,CUST1006,Eldoret,Card
TXN100643,2025-12-10,Laptop,Computers,4,13506.74,54026.96,CUST1028,Mombasa,Cash
TXN100644,2025-03-16,Phone,Mobile,3,61663.43,184990.29,CUST1031,Kisumu,Mobile Money
TXN100645,2025-08-20,Keyboard,Accessories,1,32602.08,32602.08,CUST1052,Eldoret,Mobile Money
TXN100646,2025-09-19,Tablet,Mobile,5,35305.36,176526.8,CUST1356,Kisumu,Card
TXN100647,2025-12-17,Monitor,Computers,4,37782.68,151130.72,CUST1160,Eldoret,Card
TXN100648,2025-08-15,Laptop,Computers,3,18676.31,56028.93,CUST1115,Kisumu,Mobile Money
TXN100649,2025-04-01,Tablet,Mobile,2,26828.91,53657.82,CUST1349,Nairobi,Mobile Money
TXN100650,2025-01-21,Phone,Mobile,5,11182.17,55910.85,CUST1219,Kisumu,Cash
TXN100651,2025-05-11,Phone,Mobile,2,52766.75,105533.5,CUST1002,Kisumu,Bank Transfer
TXN100652,2025-06-15,Tablet,Mobile,2,4074.68,8149.36,CUST1305,Nairobi,Cash
TXN100653,2025-02-07,Monitor,Computers,5,49739.34,248696.7,CUST1362,Kisumu,Mobile Money
TXN100654,2025-09-16,Phone,Mobile,5,6601.79,33008.95,CUST1081,Nakuru,Bank Transfer
TXN100655,2025-04-20,Laptop,Computers,3,20297.23,60891.69,CUST1339,Kisumu,Cash
TXN100656,2025-11-13,Headphones,Accessories,3,20050.85,60152.55,CUST1271,Nakuru,Card
TXN100657,2025-11-25,Laptop,Computers,3,40387.22,121161.66,CUST1314,Eldoret,Mobile Money
TXN100658,2025-02-28,Laptop,Computers,3,34632.85,103898.55,CUST1197,Kisumu,Cash
TXN100659,2025-07-11,Laptop,Computers,5,74078.76,370393.8,CUST1263,Eldoret,Bank Transfer
TXN100660,2025-11-30,Monitor,Computers,1,27030.84,27030.84,CUST1098,Kisumu,Card
TXN100661,2025-10-03,Laptop,Computers,2,87460.77,174921.54,CUST1273,Nairobi,Card
TXN100662,2025-08-06,Phone,Mobile,2,77913.1,155826.2,CUST1053,Mombasa,Bank Transfer
TXN100663,2025-03-20,Tablet,Mobile,1,67346.73,67346.73,CUST1012,Nakuru,Cash
TXN100664,2025-04-02,Laptop,Computers,1,7055.7,7055.7,CUST1128,Eldoret,Card
TXN100665,2025-07-28,Keyboard,Accessories,2,82033.3,164066.6,CUST1198,Nakuru,Bank Transfer
TXN100666,2025-12-11,Monitor,Computers,3,2011.74,6035.22,CUST1060,Eldoret,Card
TXN100667,2025-10-27,Tablet,Mobile,5,6159.76,30798.8,CUST1023,Nairobi,Cash
TXN100668,2025-12-18,Keyboard,Accessories,1,26440.38,26440.38,CUST1154,Eldoret,Card
TXN100669,2025-12-05,Headphones,Accessories,4,34636.51,138546.04,CUST1015,Nakuru,Mobile Money
TXN100670,2025-07-20,Keyboard,Accessories,2,12706.14,25412.28,CUST1279,Kisumu,Mobile Money
TXN100671,2025-01-06,Headphones,Accessories,3,86186.55,258559.65,CUST1283,Eldoret,Mobile Money
TXN100672,2025-11-02,Laptop,Computers,1,950.17,950.17,CUST1201,Eldoret,Card
TXN100673,2025-06-26,Headphones,Accessories,2,67472.54,134945.08,CUST1108,Nakuru,Mobile Money
TXN100674,2025-05-10,Phone,Mobile,2,20260.52,40521.04,CUST1099,Nairobi,Mobile Money
TXN100675,2025-10-09,Tablet,Mobile,5,76776.48,383882.4,CUST1236,Eldoret,Card
TXN100676,2025-04-12,Headphones,Accessories,1,22936.54,22936.54,CUST1371,Eldoret,Bank Transfer
TXN100677,2025-12-02,Headphones,Accessories,3,11975.26,35925.78,CUST1120,Nairobi,Cash
TXN100678,2025-06-12,Keyboard,Accessories,1,81060.61,81060.61,CUST1248,Nakuru,Cash
TXN100679,2025-03-20,Keyboard,Accessories,3,62564.5,187693.5,CUST1289,Eldoret,Cash
TXN100680,2025-06-10,Headphones,Accessories,4,15593.24,62372.96,CUST1126,Mombasa,Bank Transfer
TXN100681,2025-06-19,Headphones,Accessories,3,12520.37,37561.11,CUST1245,Nakuru,Bank Transfer
TXN100682,2025-02-25,Headphones,Accessories,3,44083.94,132251.82,CUST1089,Eldoret,Card
TXN100683,2025-04-11,Headphones,Accessories,2,80271.08,160542.16,CUST1134,Nairobi,Card
TXN100684,2025-10-25,Laptop,Computers,5,57030.57,285152.85,CUST1296,Nakuru,Mobile Money
TXN100685,2025-10-04,Laptop,Computers,5,23825.16,119125.8,CUST1241,Mombasa,Cash
TXN100686,2025-10-29,Monitor,Computers,2,80283.66,160567.32,CUST1375,Kisumu,Mobile Money
TXN100687,2025-07-23,Monitor,Computers,5,46181.87,230909.35,CUST1186,Eldoret,Card
TXN100688,2025-11-11,Tablet,Mobile,2,76394.37,152788.74,CUST1350,Mombasa,Mobile Money
TXN100689,2025-10-17,Monitor,Computers,2,16533.49,33066.98,CUST1337,Mombasa,Bank Transfer
TXN100690,2025-09-07,Headphones,Accessories,1,20084.31,20084.31,CUST1118,Nairobi,Cash
TXN100691,2025-04-16,Headphones,Accessories,2,4331.36,8662.72,CUST1265,Kisumu,Bank Transfer
TXN100692,2025-01-21,Monitor,Computers,4,79398.9,317595.6,CUST1332,Kisumu,Card
TXN100693,2025-05-21,Tablet,Mobile,5,57204.24,286021.2,CUST1379,Kisumu,Mobile Money
TXN100694,2025-12-01,Monitor,Computers,4,33194.06,132776.24,CUST1039,Eldoret,Cash
TXN100695,2025-06-30,Monitor,Computers,2,46715.27,93430.54,CUST1176,Nakuru,Bank Transfer
TXN100696,2025-03-13,Keyboard,Accessories,1,45414.41,45414.41,CUST1225,Mombasa,Mobile Money
TXN100697,2025-04-19,Laptop,Computers,5,58091.19,290455.95,CUST1076,Mombasa,Mobile Money
TXN100698,2025-03-02,Headphones,Accessories,5,64698.59,323492.95,CUST1338,Mombasa,Bank Transfer
TXN100699,2025-09-03,Headphones,Accessories,1,43595.74,43595.74,CUST1245,Mombasa,Mobile Money
TXN100700,2025-01-23,Tablet,Mobile,4,2508.92,10035.68,CUST1065,Eldoret,Mobile Money
TXN100701,2025-10-21,Phone,Mobile,5,4007.58,20037.9,CUST1075,Nairobi,Mobile Money
TXN100702,2025-07-27,Headphones,Accessories,2,46739.34,93478.68,CUST1306,Eldoret,Card
TXN100703,2025-04-21,Tablet,Mobile,3,85279.22,255837.66,CUST1229,Eldoret,Bank Transfer
TXN100704,2025-07-30,Monitor,Computers,2,20133.06,40266.12,CUST1307,Mombasa,Mobile Money
TXN100705,2025-12-18,Keyboard,Accessories,5,24174.6,120873.0,CUST1175,Nakuru,Card
TXN100706,2025-02-25,Phone,Mobile,4,34998.84,139995.36,CUST1008,Mombasa,Bank Transfer
TXN100707,2025-09-01,Phone,Mobile,5,9118.72,45593.6,CUST1314,Eldoret,Card
TXN100708,2025-02-17,Keyboard,Accessories,5,67838.29,339191.45,CUST1246,Mombasa,Card
TXN100709,2025-07-09,Tablet,Mobile,4,47222.96,188891.84,CUST1022,Eldoret,Bank Transfer
TXN100710,2025-07-15,Phone,Mobile,4,71165.22,284660.88,CUST1179,Eldoret,Card
TXN100711,2025-04-30,Monitor,Computers,2,23279.36,46558.72,CUST1042,Kisumu,Bank Transfer
TXN100712,2025-01-04,Headphones,Accessories,2,989.52,1979.04,CUST1295,Eldoret,Card
TXN100713,2025-04-16,Keyboard,Accessories,1,34065.17,34065.17,CUST1352,Kisumu,Bank Transfer
TXN100714,2025-11-30,Headphones,Accessories,1,14352.68,14352.68,CUST1299,Kisumu,Cash
TXN100715,2025-11-10,Keyboard,Accessories,4,51037.99,204151.96,CUST1141,Nakuru,Mobile Money
TXN100716,2025-09-05,Monitor,Computers,5,70649.06,353245.3,CUST1091,Kisumu,Bank Transfer
TXN100717,2025-12-28,Headphones,Accessories,3,52199.78,156599.34,CUST1203,Mombasa,Card
TXN100718,2025-12-25,Tablet,Mobile,2,40470.24,80940.48,CUST1082,Nairobi,Mobile Money
TXN100719,2025-10-09,Keyboard,Accessories,4,70854.26,283417.04,CUST1314,Nairobi,Mobile Money
TXN100720,2025-03-16,Monitor,Computers,1,72491.06,72491.06,CUST1241,Eldoret,Bank Transfer
TXN100721,2025-07-09,Laptop,Computers,1,24046.73,24046.73,CUST1040,Eldoret,Card
TXN100722,2025-07-25,Tablet,Mobile,4,83796.31,335185.24,CUST1314,Eldoret,Cash
TXN100723,2025-03-31,Tablet,Mobile,5,5642.94,28214.7,CUST1327,Nakuru,Bank Transfer
TXN100724,2025-09-23,Laptop,Computers,2,76625.8,153251.6,CUST1146,Mombasa,Card
TXN100725,2025-04-29,Keyboard,Accessories,5,46665.32,233326.6,CUST1314,Mombasa,Card
TXN100726,2025-03-22,Headphones,Accessories,2,59124.21,118248.42,CUST1044,Kisumu,Bank Transfer
TXN100727,2025-04-13,Headphones,Accessories,4,36787.86,147151.44,CUST1265,Nairobi,Card
TXN100728,2025-10-14,Laptop,Computers,5,25962.19,129810.95,CUST1298,Kisumu,Cash
TXN100729,2025-04-10,Headphones,Accessories,2,54769.53,109539.06,CUST1232,Nakuru,Card
TXN100730,2025-02-24,Headphones,Accessories,2,36938.55,73877.1,CUST1286,Nairobi,Cash
TXN100731,2025-05-12,Headphones,Accessories,1,72363.33,72363.33,CUST1275,Eldoret,Cash
TXN100732,2025-10-16,Tablet,Mobile,4,86961.96,347847.84,CUST1247,Mombasa,Cash
TXN100733,2025-01-15,Monitor,Computers,4,80738.88,322955.52,CUST1246,Nairobi,Cash
TXN100734,2025-04-23,Laptop,Computers,4,57212.73,228850.92,CUST1346,Mombasa,Cash
TXN100735,2025-01-05,Monitor,Computers,3,46727.13,140181.39,CUST1358,Kisumu,Mobile Money
TXN100736,2025-06-25,Headphones,Accessories,1,36204.29,36204.29,CUST1038,Eldoret,Mobile Money
TXN100737,2025-10-21,Monitor,Computers,3,32141.64,96424.92,CUST1137,Mombasa,Mobile Money
TXN100738,2025-05-04,Monitor,Computers,2,21520.09,43040.18,CUST1135,Mombasa,Mobile Money
TXN100739,2025-07-02,Phone,Mobile,2,75351.96,150703.92,CUST1079,Nairobi,Card
TXN100740,2025-10-05,Laptop,Computers,4,55437.51,221750.04,CUST1021,Nakuru,Cash
TXN100741,2025-10-22,Keyboard,Accessories,3,44564.46,133693.38,CUST1140,Nakuru,Mobile Money
TXN100742,2025-10-23,Keyboard,Accessories,3,36110.22,108330.66,CUST1065,Nairobi,Bank Transfer
TXN100743,2025-06-27,Monitor,Computers,5,3414.36,17071.8,CUST1201,Mombasa,Bank Transfer
TXN100744,2025-12-19,Laptop,Computers,5,41676.32,208381.6,CUST1004,Nairobi,Mobile Money
TXN100745,2025-07-05,Monitor,Computers,5,9516.93,47584.65,CUST1313,Kisumu,Mobile Money
TXN100746,2025-08-30,Keyboard,Accessories,3,21723.95,65171.85,CUST1313,Kisumu,Cash
TXN100747,2025-08-03,Phone,Mobile,4,38442.89,153771.56,CUST1358,Kisumu,Cash
TXN100748,2025-10-20,Monitor,Computers,3,40840.24,122520.72,CUST1067,Eldoret,Mobile Money
TXN100749,2025-10-12,Laptop,Computers,3,72465.84,217397.52,CUST1221,Nakuru,Mobile Money
TXN100750,2025-01-05,Phone,Mobile,2,42832.34,85664.68,CUST1090,Nakuru,Bank Transfer
TXN100751,2025-06-11,Phone,Mobile,5,48291.44,241457.2,CUST1249,Kisumu,Cash
TXN100752,2025-02-20,Keyboard,Accessories,5,4769.98,23849.9,CUST1353,Mombasa,Card
TXN100753,2025-11-19,Phone,Mobile,3,43150.28,129450.84,CUST1049,Nakuru,Cash
TXN100754,2025-10-13,Headphones,Accessories,3,32747.44,98242.32,CUST1131,Kisumu,Card
TXN100755,2025-12-14,Monitor,Computers,1,31922.6,31922.6,CUST1310,Mombasa,Mobile Money
TXN100756,2025-09-19,Headphones,Accessories,3,29595.58,88786.74,CUST1249,Nakuru,Card
TXN100757,2025-11-20,Monitor,Computers,5,26143.86,130719.3,CUST1074,Mombasa,Cash
TXN100758,2025-02-06,Monitor,Computers,5,51661.56,258307.8,CUST1040,Mombasa,Cash
TXN100759,2025-05-30,Phone,Mobile,3,28860.6,86581.8,CUST1363,Kisumu,Bank Transfer
TXN100760,2025-07-05,Headphones,Accessories,4,70397.18,281588.72,CUST1382,Eldoret,Bank Transfer
TXN100761,2025-01-12,Monitor,Computers,2,16957.81,33915.62,CUST1064,Mombasa,Cash
TXN100762,2025-07-23,Tablet,Mobile,1,19346.15,19346.15,CUST1052,Nairobi,Card
TXN100763,2025-07-23,Monitor,Computers,5,5317.38,26586.9,CUST1268,Nairobi,Card
TXN100764,2025-12-02,Headphones,Accessories,5,14397.06,71985.3,CUST1199,Kisumu,Mobile Money
TXN100765,2025-03-06,Phone,Mobile,3,40162.86,120488.58,CUST1067,Eldoret,Mobile Money
TXN100766,2025-06-16,Laptop,Computers,1,59887.65,59887.65,CUST1243,Nakuru,Cash
TXN100767,2025-12-24,Keyboard,Accessories,4,12592.78,50371.12,CUST1276,Mombasa,Bank Transfer
TXN100768,2025-11-24,Tablet,Mobile,5,39430.47,197152.35,CUST1327,Eldoret,Cash
TXN100769,2025-02-15,Headphones,Accessories,4,48800.3,195201.2,CUST1226,Kisumu,Cash
TXN100770,2025-01-06,Monitor,Computers,3,14436.72,43310.16,CUST1000,Eldoret,Mobile Money
TXN100771,2025-01-05,Headphones,Accessories,3,42493.22,127479.66,CUST1352,Nakuru,Bank Transfer
TXN100772,2025-05-30,Headphones,Accessories,1,69045.29,69045.29,CUST1305,Mombasa,Card
TXN100773,2025-10-15,Keyboard,Accessories,3,17377.1,52131.3,CUST1223,Nakuru,Mobile Money
TXN100774,2025-04-23,Phone,Mobile,4,74644.2,298576.8,CUST1134,Nairobi,Bank Transfer
TXN100775,2025-11-10,Tablet,Mobile,2,46736.6,93473.2,CUST1355,Kisumu,Cash
TXN100776,2025-07-31,Tablet,Mobile,5,72888.37,364441.85,CUST1096,Nairobi,Mobile Money
TXN100777,2025-08-22,Phone,Mobile,3,10376.89,31130.67,CUST1316,Nakuru,Cash
TXN100778,2025-06-14,Tablet,Mobile,5,44533.64,222668.2,CUST1009,Mombasa,Card
TXN100779,2025-02-22,Keyboard,Accessories,1,17141.42,17141.42,CUST1144,Kisumu,Mobile Money
TXN100780,2025-04-30,Tablet,Mobile,4,65576.08,262304.32,CUST1046,Mombasa,Card
TXN100781,2025-06-09,Monitor,Computers,2,31101.2,62202.4,CUST1255,Kisumu,Bank Transfer
TXN100782,2025-03-16,Tablet,Mobile,1,30057.25,30057.25,CUST1028,Kisumu,Bank Transfer
TXN100783,2025-04-09,Laptop,Computers,5,42578.14,212890.7,CUST1128,Nakuru,Card
TXN100784,2025-08-15,Laptop,Computers,2,34939.41,69878.82,CUST1126,Nairobi,Mobile Money
TXN100785,2025-04-17,Monitor,Computers,1,47141.95,47141.95,CUST1242,Nakuru,Cash
TXN100786,2025-01-22,Headphones,Accessories,2,56810.2,113620.4,CUST1381,Eldoret,Card
TXN100787,2025-04-12,Headphones,Accessories,4,57647.54,230590.16,CUST1184,Nairobi,Mobile Money
TXN100788,2025-06-16,Laptop,Computers,2,57145.35,114290.7,CUST1007,Mombasa,Cash
TXN100789,2025-05-05,Keyboard,Accessories,1,35924.84,35924.84,CUST1004,Nairobi,Bank Transfer
TXN100790,2025-02-15,Tablet,Mobile,5,14371.78,71858.9,CUST1127,Mombasa,Bank Transfer
TXN100791,2025-11-17,Laptop,Computers,5,30788.78,153943.9,CUST1030,Nairobi,Cash
TXN100792,2025-02-24,Tablet,Mobile,2,63268.87,126537.74,CUST1064,Nakuru,Mobile Money
TXN100793,2025-06-27,Headphones,Accessories,5,71076.28,355381.4,CUST1224,Mombasa,Card
TXN100794,2025-03-10,Tablet,Mobile,4,32555.99,130223.96,CUST1128,Nairobi,Bank Transfer
TXN100795,2025-10-05,Tablet,Mobile,4,50532.72,202130.88,CUST1356,Nakuru,Mobile Money
TXN100796,2025-06-15,Keyboard,Accessories,2,49154.04,98308.08,CUST1374,Nakuru,Cash
TXN100797,2025-09-29,Keyboard,Accessories,5,14850.74,74253.7,CUST1079,Nakuru,Cash
TXN100798,2025-01-01,Headphones,Accessories,5,33356.59,166782.95,CUST1397,Eldoret,Bank Transfer
TXN100799,2025-11-14,Tablet,Mobile,2,79522.45,159044.9,CUST1186,Eldoret,Mobile Money
TXN100800,2025-10-03,Headphones,Accessories,1,59416.9,59416.9,CUST1198,Mombasa,Bank Transfer
TXN100801,2025-06-15,Keyboard,Accessories,2,55367.01,110734.02,CUST1209,Kisumu,Card
TXN100802,2025-01-23,Laptop,Computers,5,59470.75,297353.75,CUST1066,Mombasa,Card
TXN100803,2025-02-20,Phone,Mobile,1,43940.64,43940.64,CUST1016,Eldoret,Bank Transfer
TXN100804,2025-12-26,Tablet,Mobile,4,47561.01,190244.04,CUST1302,Kisumu,Card
TXN100805,2025-02-06,Headphones,Accessories,2,54732.85,109465.7,CUST1006,Mombasa,Bank Transfer
TXN100806,2025-02-01,Laptop,Computers,4,72191.29,288765.16,CUST1184,Eldoret,Bank Transfer
TXN100807,2025-05-17,Headphones,Accessories,1,74216.05,74216.05,CUST1270,Nairobi,Card
TXN100808,2025-09-23,Headphones,Accessories,1,85042.01,85042.01,CUST1049,Nairobi,Mobile Money
TXN100809,2025-09-27,Keyboard,Accessories,4,17456.71,69826.84,CUST1336,Mombasa,Mobile Money
TXN100810,2025-02-24,Keyboard,Accessories,5,37659.02,188295.1,CUST1392,Eldoret,Cash
TXN100811,2025-08-07,Tablet,Mobile,4,63378.26,253513.04,CUST1053,Mombasa,Mobile Money
TXN100812,2025-12-03,Keyboard,Accessories,4,45670.0,182680.0,CUST1080,Eldoret,Bank Transfer
TXN100813,2025-06-16,Headphones,Accessories,3,49732.28,149196.84,CUST1190,Nakuru,Bank Transfer
TXN100814,2025-10-16,Tablet,Mobile,3,54953.0,164859.0,CUST1279,Mombasa,Bank Transfer
TXN100815,2025-08-20,Keyboard,Accessories,3,32720.76,98162.28,CUST1229,Nakuru,Card
TXN100816,2025-11-02,Tablet,Mobile,1,88474.6,88474.6,CUST1008,Eldoret,Mobile Money
TXN100817,2025-04-24,Headphones,Accessories,1,27379.89,27379.89,CUST1109,Kisumu,Card
TXN100818,2025-09-19,Tablet,Mobile,3,82760.53,248281.59,CUST1284,Eldoret,Mobile Money
TXN100819,2025-03-21,Laptop,Computers,1,41703.1,41703.1,CUST1070,Kisumu,Cash
TXN100820,2025-06-03,Keyboard,Accessories,2,21352.98,42705.96,CUST1047,Eldoret,Bank Transfer
TXN100821,2025-06-16,Keyboard,Accessories,2,66216.8,132433.6,CUST1247,Mombasa,Bank Transfer
TXN100822,2025-02-18,Tablet,Mobile,5,73846.62,369233.1,CUST1304,Kisumu,Card
TXN100823,2025-01-29,Tablet,Mobile,5,34648.38,173241.9,CUST1394,Kisumu,Cash
TXN100824,2025-03-03,Monitor,Computers,4,83757.02,335028.08,CUST1394,Mombasa,Card
TXN100825,2025-09-26,Tablet,Mobile,4,5344.45,21377.8,CUST1021,Kisumu,Mobile Money
TXN100826,2025-03-20,Headphones,Accessories,5,62950.29,314751.45,CUST1025,Nakuru,Bank Transfer
TXN100827,2025-04-24,Keyboard,Accessories,5,45673.28,228366.4,CUST1221,Kisumu,Bank Transfer
TXN100828,2025-09-01,Phone,Mobile,2,30587.05,61174.1,CUST1292,Nairobi,Bank Transfer
TXN100829,2025-08-11,Headphones,Accessories,1,36168.17,36168.17,CUST1396,Mombasa,Mobile Money
TXN100830,2025-07-22,Monitor,Computers,5,18230.71,91153.55,CUST1333,Eldoret,Mobile Money
TXN100831,2025-09-26,Keyboard,Accessories,5,89738.55,448692.75,CUST1126,Mombasa,Card
TXN100832,2025-10-22,Headphones,Accessories,4,29445.34,117781.36,CUST1045,Nairobi,Bank Transfer
TXN100833,2025-06-14,Monitor,Computers,3,31673.55,95020.65,CUST1176,Eldoret,Card
TXN100834,2025-11-12,Headphones,Accessories,2,88894.85,177789.7,CUST1226,Eldoret,Mobile Money
TXN100835,2025-04-30,Monitor,Computers,1,83217.08,83217.08,CUST1102,Kisumu,Mobile Money
TXN100836,2025-01-28,Tablet,Mobile,1,10557.27,10557.27,CUST1124,Eldoret,Mobile Money
TXN100837,2025-02-26,Headphones,Accessories,1,31222.79,31222.79,CUST1156,Nakuru,Bank Transfer
TXN100838,2025-10-03,Laptop,Computers,3,19206.35,57619.05,CUST1108,Mombasa,Cash
TXN100839,2025-03-14,Keyboard,Accessories,4,56262.26,225049.04,CUST1355,Nairobi,Bank Transfer
TXN100840,2025-03-29,Keyboard,Accessories,5,4391.64,21958.2,CUST1030,Kisumu,Mobile Money
TXN100841,2025-08-27,Tablet,Mobile,5,24779.69,123898.45,CUST1335,Nairobi,Card
TXN100842,2025-12-04,Monitor,Computers,3,59836.86,179510.58,CUST1184,Nairobi,Card
TXN100843,2025-07-14,Headphones,Accessories,4,21189.59,84758.36,CUST1260,Nairobi,Cash
TXN100844,2025-04-06,Monitor,Computers,5,48074.68,240373.4,CUST1101,Eldoret,Bank Transfer
TXN100845,2025-09-29,Keyboard,Accessories,1,4057.84,4057.84,CUST1156,Kisumu,Bank Transfer
TXN100846,2025-12-17,Monitor,Computers,2,2144.31,4288.62,CUST1180,Kisumu,Cash
TXN100847,2025-02-01,Phone,Mobile,5,25191.11,125955.55,CUST1320,Kisumu,Bank Transfer
TXN100848,2025-04-26,Laptop,Computers,5,85445.92,427229.6,CUST1077,Kisumu,Bank Transfer
TXN100849,2025-07-15,Tablet,Mobile,2,8357.65,16715.3,CUST1266,Eldoret,Mobile Money
TXN100850,2025-08-07,Monitor,Computers,2,51774.42,103548.84,CUST1159,Eldoret,Cash
TXN100851,2025-12-01,Monitor,Computers,5,12293.61,61468.05,CUST1070,Eldoret,Mobile Money
TXN100852,2025-09-26,Phone,Mobile,3,62123.62,186370.86,CUST1069,Nakuru,Mobile Money
TXN100853,2025-06-12,Tablet,Mobile,5,82581.53,412907.65,CUST1034,Eldoret,Card
TXN100854,2025-03-16,Phone,Mobile,3,75637.26,226911.78,CUST1372,Nairobi,Cash
TXN100855,2025-11-23,Monitor,Computers,4,27649.66,110598.64,CUST1378,Kisumu,Mobile Money
TXN100856,2025-01-14,Phone,Mobile,1,12273.36,12273.36,CUST1390,Eldoret,Cash
TXN100857,2025-11-02,Keyboard,Accessories,5,55306.4,276532.0,CUST1118,Mombasa,Card
TXN100858,2025-09-02,Headphones,Accessories,1,62088.64,62088.64,CUST1068,Eldoret,Bank Transfer
TXN100859,2025-07-18,Tablet,Mobile,3,16965.89,50897.67,CUST1251,Nakuru,Mobile Money
TXN100860,2025-07-29,Phone,Mobile,2,20751.44,41502.88,CUST1391,Nairobi,Cash
TXN100861,2025-04-14,Monitor,Computers,2,66941.82,133883.64,CUST1387,Mombasa,Card
TXN100862,2025-09-08,Phone,Mobile,4,78108.05,312432.2,CUST1352,Kisumu,Bank Transfer
TXN100863,2025-01-22,Phone,Mobile,4,36735.58,146942.32,CUST1311,Nakuru,Cash
TXN100864,2025-10-20,Monitor,Computers,5,84552.95,422764.75,CUST1304,Eldoret,Card
TXN100865,2025-01-22,Keyboard,Accessories,1,40919.06,40919.06,CUST1125,Eldoret,Bank Transfer
TXN100866,2025-09-22,Tablet,Mobile,1,50414.24,50414.24,CUST1391,Nairobi,Mobile Money
TXN100867,2025-06-05,Headphones,Accessories,4,36124.57,144498.28,CUST1396,Kisumu,Bank Transfer
TXN100868,2025-01-28,Phone,Mobile,4,26850.57,107402.28,CUST1353,Eldoret,Mobile Money
TXN100869,2025-09-14,Monitor,Computers,4,8594.45,34377.8,CUST1057,Mombasa,Mobile Money
TXN100870,2025-01-13,Monitor,Computers,4,29449.75,117799.0,CUST1091,Nakuru,Mobile Money
TXN100871,2025-12-21,Monitor,Computers,1,22882.37,22882.37,CUST1332,Mombasa,Card
TXN100872,2025-11-21,Laptop,Computers,1,63707.29,63707.29,CUST1185,Nairobi,Bank Transfer
TXN100873,2025-03-23,Tablet,Mobile,5,55280.49,276402.45,CUST1193,Eldoret,Bank Transfer
TXN100874,2025-10-17,Laptop,Computers,2,82146.62,164293.24,CUST1337,Mombasa,Mobile Money
TXN100875,2025-01-27,Phone,Mobile,2,69339.53,138679.06,CUST1214,Kisumu,Cash
TXN100876,2025-04-03,Tablet,Mobile,4,26345.86,105383.44,CUST1060,Mombasa,Mobile Money
TXN100877,2025-01-07,Laptop,Computers,5,69002.92,345014.6,CUST1234,Nakuru,Bank Transfer
TXN100878,2025-09-10,Keyboard,Accessories,1,54914.56,54914.56,CUST1121,Mombasa,Bank Transfer
TXN100879,2025-11-04,Monitor,Computers,4,40047.84,160191.36,CUST1307,Nairobi,Mobile Money
TXN100880,2025-10-13,Keyboard,Accessories,3,55969.06,167907.18,CUST1106,Nairobi,Mobile Money
TXN100881,2025-01-19,Phone,Mobile,1,58968.28,58968.28,CUST1074,Nairobi,Cash
TXN100882,2025-08-02,Headphones,Accessories,1,4888.31,4888.31,CUST1091,Mombasa,Cash
TXN100883,2025-10-15,Keyboard,Accessories,5,51719.29,258596.45,CUST1090,Nakuru,Cash
TXN100884,2025-06-15,Laptop,Computers,1,69281.82,69281.82,CUST1188,Nakuru,Card
TXN100885,2025-08-30,Monitor,Computers,5,6310.87,31554.35,CUST1068,Nairobi,Cash
TXN100886,2025-04-18,Headphones,Accessories,5,37531.33,187656.65,CUST1356,Mombasa,Card
TXN100887,2025-11-19,Laptop,Computers,5,65810.7,329053.5,CUST1270,Nairobi,Bank Transfer
TXN100888,2025-12-28,Tablet,Mobile,5,84083.3,420416.5,CUST1147,Nakuru,Cash
TXN100889,2025-11-16,Headphones,Accessories,5,51975.27,259876.35,CUST1181,Mombasa,Bank Transfer
TXN100890,2025-04-03,Keyboard,Accessories,4,44579.15,178316.6,CUST1312,Mombasa,Cash
TXN100891,2025-08-27,Phone,Mobile,1,11079.54,11079.54,CUST1320,Nairobi,Mobile Money
TXN100892,2025-06-20,Keyboard,Accessories,4,37556.68,150226.72,CUST1179,Eldoret,Mobile Money
TXN100893,2025-05-11,Laptop,Computers,2,62256.53,124513.06,CUST1034,Kisumu,Cash
TXN100894,2025-01-04,Keyboard,Accessories,5,29491.18,147455.9,CUST1058,Kisumu,Cash
TXN100895,2025-01-15,Monitor,Computers,5,55631.4,278157.0,CUST1089,Mombasa,Cash
TXN100896,2025-01-19,Headphones,Accessories,4,82496.59,329986.36,CUST1330,Mombasa,Bank Transfer
TXN100897,2025-10-02,Phone,Mobile,4,80339.22,321356.88,CUST1171,Nakuru,Bank Transfer
TXN100898,2025-06-03,Tablet,Mobile,1,75241.96,75241.96,CUST1289,Kisumu,Card
TXN100899,2025-07-01,Phone,Mobile,5,61851.65,309258.25,CUST1033,Mombasa,Cash
TXN100900,2025-11-17,Laptop,Computers,3,88533.88,265601.64,CUST1273,Mombasa,Bank Transfer
TXN100901,2025-06-07,Phone,Mobile,5,10957.6,54788.0,CUST1361,Kisumu,Card
TXN100902,2025-05-02,Headphones,Accessories,4,8268.4,33073.6,CUST1190,Nakuru,Cash
TXN100903,2025-02-27,Phone,Mobile,5,27557.49,137787.45,CUST1191,Nairobi,Mobile Money
